mal_id,title,large_image_url,episodes,score,year,genre1,genre2,genre3
"9536","Robin-kun to 100 nin no Otomodachi","https://cdn.myanimelist.net/images/anime/6/26413l.jpg","13","","","Comedy","",""
"9539","Cardfight!! Vanguard","https://cdn.myanimelist.net/images/anime/1856/113654l.jpg","65","7.03","","Action","",""
"9540","Bucket de Gohan","https://cdn.myanimelist.net/images/anime/10/26452l.jpg","20","","","Comedy","",""
"10109","Softenni","https://cdn.myanimelist.net/images/anime/4/29091l.jpg","12","6.48","","Comedy","Sports","Ecchi"
"10110","Mayo Chiki!","https://cdn.myanimelist.net/images/anime/13/29971l.jpg","13","7.21","","Comedy","Romance","Ecchi"
"10132","Jin Sheng Yuan","https://cdn.myanimelist.net/images/anime/7/27920l.jpg","1","6.18","","","",""
"10135","Manga Hajimete Monogatari","https://cdn.myanimelist.net/images/anime/1791/124109l.jpg","305","6.19","","Adventure","Comedy",""
"10136","Manga Doushite Monogatari","https://cdn.myanimelist.net/images/anime/5/28067l.jpg","100","6.13","","Adventure","Comedy",""
"10137","Manga Naruhodo Monogatari","https://cdn.myanimelist.net/images/anime/11/28066l.jpg","102","","","Adventure","",""
"10138","Manga Hajimete Omoshiro Juku","https://cdn.myanimelist.net/images/anime/13/28065l.jpg","110","6.43","","Adventure","",""
"10155","Dog Days","https://cdn.myanimelist.net/images/anime/9/75378l.jpg","13","6.84","","Action","Adventure","Fantasy"
"10156","Sacred Seven","https://cdn.myanimelist.net/images/anime/12/30218l.jpg","12","6.58","","Action","Sci-Fi",""
"10161","No.6","https://cdn.myanimelist.net/images/anime/1474/90768l.jpg","11","7.55","","Action","Drama","Mystery"
"10162","Usagi Drop","https://cdn.myanimelist.net/images/anime/1460/98853l.jpg","11","8.33","","Slice of Life","",""
"10163","C: The Money of Soul and Possibility Control","https://cdn.myanimelist.net/images/anime/5/50551l.jpg","11","7.15","","Action","Mystery","Sci-Fi"
"10165","Nichijou","https://cdn.myanimelist.net/images/anime/3/75617l.jpg","26","8.47","","Comedy","",""
"10790","Kore wa Zombie desu ka? of the Dead","https://cdn.myanimelist.net/images/anime/4/37451l.jpg","10","7.47","","Action","Comedy","Fantasy"
"10793","Guilty Crown","https://cdn.myanimelist.net/images/anime/1566/133912l.jpg","22","7.4","","Action","Drama","Sci-Fi"
"10797","Kayoe! Chuugaku","https://cdn.myanimelist.net/images/anime/1305/96062l.jpg","425","","","Comedy","",""
"10798","Un-Go","https://cdn.myanimelist.net/images/anime/1823/136763l.jpg","11","7.32","","Mystery","Sci-Fi","Supernatural"
"10799","Chime","https://cdn.myanimelist.net/images/anime/1284/132934l.jpg","1","5.89","","","",""
"10800","Chihayafuru","https://cdn.myanimelist.net/images/anime/3/35749l.jpg","25","8.18","","Drama","Sports",""
"10802","MonHun Nikki Girigiri Airou Mura G","https://cdn.myanimelist.net/images/anime/8/29820l.jpg","13","5.96","","Action","Comedy",""
"10808","Kidou Senshi Gundam AGE","https://cdn.myanimelist.net/images/anime/12/42535l.jpg","49","6.47","","Action","Sci-Fi",""
"10810","Pucca (TV) 2nd Season","https://cdn.myanimelist.net/images/anime/13/29860l.jpg","13","6.65","","Action","Comedy","Romance"
"10815","UFO Senshi Dai Apolon 2","https://cdn.myanimelist.net/images/anime/1337/127058l.jpg","21","6.25","","Action","Sci-Fi",""
"12031","Kingdom","https://cdn.myanimelist.net/images/anime/13/39511l.jpg","38","7.89","","Action","",""
"12039","What's Michael? (TV)","https://cdn.myanimelist.net/images/anime/6/33927l.jpg","45","6.07","","Comedy","",""
"12079","Black★Rock Shooter","https://cdn.myanimelist.net/images/anime/12/54331l.jpg","1","7.03","","Action","Fantasy",""
"12101","Lyrical Magic: Suteki na Mahou","https://cdn.myanimelist.net/images/anime/9/34203l.jpg","1","5.78","","","",""
"12119","Natsu-iro Kiseki","https://cdn.myanimelist.net/images/anime/1904/141848l.jpg","12","7.02","","Slice of Life","Supernatural",""
"12121","Towa no Kizuna","https://cdn.myanimelist.net/images/anime/9/34227l.jpg","1","6.07","","","",""
"12123","Yurumates 3D","https://cdn.myanimelist.net/images/anime/3/36705l.jpg","13","6.27","","Slice of Life","",""
"13307","Shounen Ninja Kaze no Fujimaru","https://cdn.myanimelist.net/images/anime/13/56385l.jpg","65","5.85","","Action","Adventure",""
"13309","Kyoto Animation: Hoshi-hen","https://cdn.myanimelist.net/images/anime/9/73732l.jpg","1","5.81","","Fantasy","",""
"13311","Henshin Gattai! 5 tsu no Atsuki Tamashii","https://cdn.myanimelist.net/images/anime/4/37353l.jpg","1","4.16","","","",""
"13331","Jormungand: Perfect Order","https://cdn.myanimelist.net/images/anime/4/73278l.jpg","12","7.88","","Action","Adventure",""
"13333","Tari Tari","https://cdn.myanimelist.net/images/anime/10/83575l.jpg","13","7.28","","Slice of Life","",""
"13349","Chouyaku Hyakuninisshu: Uta Koi.","https://cdn.myanimelist.net/images/anime/7/42007l.jpg","13","7.42","","Comedy","Romance",""
"13367","Kono Naka ni Hitori, Imouto ga Iru!","https://cdn.myanimelist.net/images/anime/5/75534l.jpg","12","6.49","","Comedy","Mystery","Romance"
"13373","Kyoto Animation: Hana-hen","https://cdn.myanimelist.net/images/anime/5/73729l.jpg","1","5.76","","Slice of Life","",""
"13375","Kyoto Animation: Sora-hen","https://cdn.myanimelist.net/images/anime/13/78121l.jpg","1","5.6","","Slice of Life","",""
"13377","Recorder to Randoseru Re♪","https://cdn.myanimelist.net/images/anime/11/38901l.jpg","13","6.79","","Comedy","",""
"13409","Moyashimon Returns","https://cdn.myanimelist.net/images/anime/11/39775l.jpg","11","7.2","","Comedy","Gourmet","Supernatural"
"15377","Hyakka Ryouran: Samurai Bride","https://cdn.myanimelist.net/images/anime/5/45248l.jpg","12","6.7","","Action","Comedy","Ecchi"
"15379","Kotoura-san","https://cdn.myanimelist.net/images/anime/10/75585l.jpg","12","7.15","","Comedy","Romance",""
"15417","Gintama': Enchousen","https://cdn.myanimelist.net/images/anime/1452/123686l.jpg","13","9.02","","Action","Comedy","Sci-Fi"
"15423","Antinotice","https://cdn.myanimelist.net/images/anime/9/41871l.jpg","1","5.79","","","",""
"15451","High School DxD New","https://cdn.myanimelist.net/images/anime/12/47729l.jpg","12","7.46","","Action","Comedy","Romance"
"15453","Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!","https://cdn.myanimelist.net/images/anime/8/41945l.jpg","1","6.5","","","",""
"15479","Hey Yo Yorang","https://cdn.myanimelist.net/images/anime/7/42931l.jpg","26","","","Adventure","Comedy","Fantasy"
"15489","Yu☆Gi☆Oh! Zexal Second","https://cdn.myanimelist.net/images/anime/5/43491l.jpg","73","6.92","","Action","Fantasy",""
"15525","Bokura no Hero","https://cdn.myanimelist.net/images/anime/12/42933l.jpg","1","5.27","","","",""
"18139","Tonari no Seki-kun","https://cdn.myanimelist.net/images/anime/9/55489l.jpg","21","7.53","","Comedy","",""
"18153","Kyoukai no Kanata","https://cdn.myanimelist.net/images/anime/3/85468l.jpg","12","7.72","","Action","Supernatural",""
"18155","Line Town","https://cdn.myanimelist.net/images/anime/10/50679l.jpg","50","6.3","","Comedy","",""
"18179","Yowamushi Pedal","https://cdn.myanimelist.net/images/anime/5/53211l.jpg","38","7.92","","Sports","",""
"18191","Boku wa Ousama (TV)","https://cdn.myanimelist.net/images/anime/3/48845l.jpg","12","","","","",""
"18195","Little Busters! Refrain","https://cdn.myanimelist.net/images/anime/10/55049l.jpg","13","8.17","","Comedy","Drama","Romance"
"18205","World Fool News (TV)","https://cdn.myanimelist.net/images/anime/13/62235l.jpg","12","5.88","","Comedy","Slice of Life",""
"18227","Bakujuu Gasshin Ziguru Hazeru","https://cdn.myanimelist.net/images/anime/5/51759l.jpg","6","","","Action","",""
"18229","Gatchaman Crowds","https://cdn.myanimelist.net/images/anime/7/52471l.jpg","12","7.28","","Action","Sci-Fi",""
"18241","Himitsukessha Taka no Tsume MAX","https://cdn.myanimelist.net/images/anime/3/49315l.jpg","38","6.01","","Comedy","",""
"18245","White Album 2","https://cdn.myanimelist.net/images/anime/1674/142746l.jpg","13","7.59","","Drama","Romance",""
"18247","IS: Infinite Stratos 2","https://cdn.myanimelist.net/images/anime/12/49359l.jpg","12","6.45","","Action","Comedy","Romance"
"18277","Strike the Blood","https://cdn.myanimelist.net/images/anime/5/56163l.jpg","24","7.01","","Action","Fantasy","Ecchi"
"18295","Kakumeiki Valvrave 2nd Season","https://cdn.myanimelist.net/images/anime/5/56573l.jpg","12","7.25","","Action","Sci-Fi",""
"19581","Houseki no Kuni PV","https://cdn.myanimelist.net/images/anime/2/52443l.jpg","1","6.65","","Fantasy","",""
"19585","Kobo-chan","https://cdn.myanimelist.net/images/anime/1017/99304l.jpg","63","6.52","","Comedy","Slice of Life",""
"19647","Hajime no Ippo: Rising","https://cdn.myanimelist.net/images/anime/6/56147l.jpg","25","8.61","","Sports","",""
"19681","Hustle Punch","https://cdn.myanimelist.net/images/anime/8/59619l.jpg","26","5.92","","Comedy","Fantasy",""
"19685","Kanojo ga Flag wo Oraretara","https://cdn.myanimelist.net/images/anime/11/63363l.jpg","13","6.35","","Comedy","Romance",""
"21167","Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi","https://cdn.myanimelist.net/images/anime/2/61733l.jpg","12","6.42","","Fantasy","",""
"21177","Nobunaga the Fool","https://cdn.myanimelist.net/images/anime/10/57803l.jpg","24","6.63","","Action","Sci-Fi",""
"21185","Baby Steps","https://cdn.myanimelist.net/images/anime/5/63361l.jpg","25","7.79","","Sports","",""
"21267","Go! Go! 575","https://cdn.myanimelist.net/images/anime/12/75228l.jpg","4","5.62","","Slice of Life","",""
"21273","Gochuumon wa Usagi desu ka?","https://cdn.myanimelist.net/images/anime/6/79600l.jpg","12","7.49","","Slice of Life","",""
"21325","Pupipo!","https://cdn.myanimelist.net/images/anime/11/58853l.jpg","15","6.78","","Slice of Life","Supernatural",""
"21327","Isshuukan Friends.","https://cdn.myanimelist.net/images/anime/6/61891l.jpg","12","7.52","","Drama","",""
"22469","Minihams no Kekkon Song","https://cdn.myanimelist.net/images/anime/3/58729l.jpg","1","5.38","","","",""
"22471","Mirakururun Grand Purin!","https://cdn.myanimelist.net/images/anime/12/58689l.jpg","1","5.23","","","",""
"22473","Pi~hyara Kouta","https://cdn.myanimelist.net/images/anime/6/58735l.jpg","1","5.31","","","",""
"22503","Washimo","https://cdn.myanimelist.net/images/anime/1568/119065l.jpg","10","5.73","","Comedy","Sci-Fi","Slice of Life"
"22507","Initial D Final Stage","https://cdn.myanimelist.net/images/anime/1404/101364l.jpg","4","8.29","","Action","Drama",""
"22509","Manga Nihonshi (NHK Han)","https://cdn.myanimelist.net/images/anime/10/59271l.jpg","40","","","","",""
"22513","Freely Tomorrow","https://cdn.myanimelist.net/images/anime/4/59239l.jpg","1","6.7","","","",""
"22535","Kiseijuu: Sei no Kakuritsu","https://cdn.myanimelist.net/images/anime/3/73178l.jpg","24","8.32","","Action","Horror","Sci-Fi"
"22537","Yami Shibai 2","https://cdn.myanimelist.net/images/anime/2/74108l.jpg","13","6.5","","Avant Garde","Horror","Supernatural"
"22541","Oniku Daisuki! Zeushi-kun","https://cdn.myanimelist.net/images/anime/4/58803l.jpg","12","5.52","","Comedy","Gourmet",""
"23673","Ookami Shoujo to Kuro Ouji","https://cdn.myanimelist.net/images/anime/1728/147375l.jpg","12","7","","Comedy","Romance",""
"23721","Carino Coni","https://cdn.myanimelist.net/images/anime/8/61725l.jpg","26","5.92","","Fantasy","",""
"23737","Neko Pitcher","https://cdn.myanimelist.net/images/anime/3/61473l.jpg","51","6.1","","Comedy","Sports",""
"25103","Sumiko no Egao","https://cdn.myanimelist.net/images/anime/12/64167l.jpg","1","5.25","","","",""
"25139","Oh! My Konbu","https://cdn.myanimelist.net/images/anime/10/64249l.jpg","22","","","Comedy","Gourmet","Slice of Life"
"25157","Trinity Seven","https://cdn.myanimelist.net/images/anime/12/67795l.jpg","12","7.03","","Action","Comedy","Fantasy"
"25159","Inou-Battle wa Nichijou-kei no Naka de","https://cdn.myanimelist.net/images/anime/8/67047l.jpg","12","7.04","","Comedy","",""
"25183","Gangsta.","https://cdn.myanimelist.net/images/anime/8/74415l.jpg","12","7.41","","Action","Drama",""
"25265","Megumi to Taiyou: Kajuu Gummi Tweet Love Story","https://cdn.myanimelist.net/images/anime/11/64635l.jpg","1","5.08","","Romance","",""
"25267","Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo","https://cdn.myanimelist.net/images/anime/4/64573l.jpg","1","4.92","","Mystery","",""
"25271","Shinano Mainichi Shinbun","https://cdn.myanimelist.net/images/anime/5/64593l.jpg","1","5.44","","Slice of Life","",""
"25283","Kuusen Madoushi Kouhosei no Kyoukan","https://cdn.myanimelist.net/images/anime/6/74541l.jpg","12","6.3","","Action","Drama","Fantasy"
"25291","Yomiuri Shimbun","https://cdn.myanimelist.net/images/anime/8/64609l.jpg","1","4.6","","","",""
"27393","Kyuumei Senshi Nanosaver","https://cdn.myanimelist.net/images/anime/10/66495l.jpg","28","","","Adventure","",""
"27441","Show By Rock!!","https://cdn.myanimelist.net/images/anime/7/73674l.jpg","12","7.03","","Comedy","Fantasy",""
"27451","Porong Porong Pororo 2","https://cdn.myanimelist.net/images/anime/12/66615l.jpg","52","5.9","","","",""
"27453","Pororo-wa Noraehaeyo","https://cdn.myanimelist.net/images/anime/5/66619l.jpg","14","5.63","","","",""
"27455","Porong Porong Pororo 3","https://cdn.myanimelist.net/images/anime/8/66621l.jpg","52","5.72","","Sci-Fi","",""
"27457","Porong Porong Pororo 4","https://cdn.myanimelist.net/images/anime/11/66623l.jpg","26","5.55","","","",""
"27459","Porong Porong Pororo 5","https://cdn.myanimelist.net/images/anime/11/66625l.jpg","26","5.7","","","",""
"27461","Pororo's English Show","https://cdn.myanimelist.net/images/anime/6/66627l.jpg","13","5.83","","","",""
"27467","Yoligongju Loopy","https://cdn.myanimelist.net/images/anime/3/66635l.jpg","6","5.55","","Gourmet","",""
"28789","3-gatsu no Lion meets Bump of Chicken","https://cdn.myanimelist.net/images/anime/13/69921l.jpg","1","7.05","","Drama","",""
"28791","Gunslinger Stratos The Animation","https://cdn.myanimelist.net/images/anime/2/73120l.jpg","12","6.04","","Action","Sci-Fi",""
"28815","Bamboo Blade: CM Fanfu-Fufe-Fo","https://cdn.myanimelist.net/images/anime/9/69537l.jpg","24","5.58","","Comedy","Sci-Fi",""
"28817","Mikagura Gakuen Kumikyoku (TV)","https://cdn.myanimelist.net/images/anime/6/73590l.jpg","12","6.67","","Action","Comedy","Girls Love"
"28819","Okusama ga Seitokaichou!","https://cdn.myanimelist.net/images/anime/12/75012l.jpg","12","6.55","","Comedy","Romance","Ecchi"
"28825","Himouto! Umaru-chan","https://cdn.myanimelist.net/images/anime/12/75086l.jpg","12","7.1","","Comedy","",""
"28833","Chain Chronicle: Haecceitas no Hikari","https://cdn.myanimelist.net/images/anime/10/83740l.jpg","12","6.54","","Action","Adventure","Fantasy"
"28835","Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou","https://cdn.myanimelist.net/images/anime/9/72297l.jpg","12","6.86","","Comedy","",""
"29758","Taboo Tattoo","https://cdn.myanimelist.net/images/anime/12/80197l.jpg","12","5.73","","Action","",""
"29759","ColoColo Animal 2","https://cdn.myanimelist.net/images/anime/6/71529l.jpg","63","","","","",""
"29770","Kikyuu","https://cdn.myanimelist.net/images/anime/10/71615l.jpg","1","5.68","","","",""
"29778","Himitsu Spark","https://cdn.myanimelist.net/images/anime/1063/90593l.jpg","1","6.13","","","",""
"29785","Jitsu wa Watashi wa","https://cdn.myanimelist.net/images/anime/8/74042l.jpg","13","6.82","","Comedy","Romance","Supernatural"
"29786","Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai","https://cdn.myanimelist.net/images/anime/6/75106l.jpg","12","7.21","","Comedy","Ecchi",""
"29787","Gochuumon wa Usagi desu ka??","https://cdn.myanimelist.net/images/anime/8/76702l.jpg","12","7.77","","Slice of Life","",""
"30276","One Punch Man","https://cdn.myanimelist.net/images/anime/12/76049l.jpg","12","8.49","","Action","Comedy",""
"30279","Yuru Yuri San☆Hai!","https://cdn.myanimelist.net/images/anime/7/76667l.jpg","12","7.91","","Comedy","Girls Love",""
"30291","Mini Hama: Minimum Hamatora","https://cdn.myanimelist.net/images/anime/6/76833l.jpg","8","6.22","","Comedy","Mystery",""
"30296","Rakudai Kishi no Cavalry","https://cdn.myanimelist.net/images/anime/9/76493l.jpg","12","7.42","","Action","Fantasy","Romance"
"30307","Monster Musume no Iru Nichijou","https://cdn.myanimelist.net/images/anime/9/75104l.jpg","12","6.93","","Comedy","Fantasy","Romance"
"30947","Kurayami Santa","https://cdn.myanimelist.net/images/anime/12/74464l.jpg","13","5.16","","Supernatural","",""
"30948","Kowabon","https://cdn.myanimelist.net/images/anime/1695/112630l.jpg","13","5.22","","Horror","",""
"31631","Monster Hunter Stories: Ride On","https://cdn.myanimelist.net/images/anime/7/76232l.jpg","75","6.28","","Fantasy","",""
"31633","Sushi Police","https://cdn.myanimelist.net/images/anime/13/76236l.jpg","13","4.65","","Comedy","Gourmet","Mystery"
"31636","Dagashi Kashi","https://cdn.myanimelist.net/images/anime/1538/95686l.jpg","12","6.6","","Comedy","Gourmet",""
"31637","Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2","https://cdn.myanimelist.net/images/anime/8/77382l.jpg","12","7.71","","Action","Adventure","Fantasy"
"31640","Fuusen Inu Tinny 2nd Season","https://cdn.myanimelist.net/images/anime/3/76252l.jpg","26","","","Adventure","",""
"31641","Niedola","https://cdn.myanimelist.net/images/anime/10/76253l.jpg","1","5.39","","","",""
"31646","3-gatsu no Lion","https://cdn.myanimelist.net/images/anime/3/82899l.jpg","22","8.37","","Drama","",""
"31662","Bary-san x Gospe Rats: Tonde Bary Bary Monogatari","https://cdn.myanimelist.net/images/anime/4/76286l.jpg","1","5.37","","","",""
"31670","Kaitou Joker 3rd Season","https://cdn.myanimelist.net/images/anime/10/78229l.jpg","13","7.24","","Adventure","Comedy","Mystery"
"31673","Larva 2nd Season","https://cdn.myanimelist.net/images/anime/1438/109562l.jpg","52","6.41","","Comedy","",""
"32346","Makemagic","https://cdn.myanimelist.net/images/anime/8/77602l.jpg","1","5.48","","Fantasy","",""
"32353","Bonobono (TV 2016)","https://cdn.myanimelist.net/images/anime/13/77617l.jpg","","6.38","","Comedy","Slice of Life",""
"32360","Qualidea Code","https://cdn.myanimelist.net/images/anime/6/80823l.jpg","12","6.46","","Action","Fantasy","Sci-Fi"
"32370","D.Gray-man Hallow","https://cdn.myanimelist.net/images/anime/12/80766l.jpg","13","7.68","","Action","Adventure","Fantasy"
"32377","Azure Nihon Data Center","https://cdn.myanimelist.net/images/anime/6/77704l.jpg","1","5.16","","Action","",""
"32379","Berserk","https://cdn.myanimelist.net/images/anime/10/79352l.jpg","12","6.33","","Action","Adventure","Drama"
"32384","The New A-Class.: Next Stage with YOU","https://cdn.myanimelist.net/images/anime/13/77724l.jpg","1","4.88","","","",""
"32400","KochinPa!","https://cdn.myanimelist.net/images/anime/5/77754l.jpg","12","4.12","","Comedy","",""
"32402","Mim Mam Mint","https://cdn.myanimelist.net/images/anime/12/77757l.jpg","4","","","Comedy","",""
"32407","Clockwork Planet","https://cdn.myanimelist.net/images/anime/5/85989l.jpg","12","6.45","","Fantasy","Sci-Fi",""
"32907","Susume! Shinji-kun","https://cdn.myanimelist.net/images/anime/8/78935l.jpg","1","5.32","","","",""
"32924","Urara Meirochou","https://cdn.myanimelist.net/images/anime/6/84119l.jpg","12","7.11","","Comedy","Fantasy",""
"32928","Kiss Shite Hoshii","https://cdn.myanimelist.net/images/anime/1600/137517l.jpg","1","5.79","","","",""
"32932","Choujuu Giga","https://cdn.myanimelist.net/images/anime/7/81247l.jpg","3","6.07","","Romance","",""
"32935","Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou","https://cdn.myanimelist.net/images/anime/7/81992l.jpg","10","8.77","","Sports","",""
"32936","Gin no Guardian","https://cdn.myanimelist.net/images/anime/8/86525l.jpg","12","6.2","","Adventure","Fantasy",""
"32937","Kono Subarashii Sekai ni Shukufuku wo! 2","https://cdn.myanimelist.net/images/anime/2/83188l.jpg","10","8.25","","Adventure","Comedy","Fantasy"
"32944","CoCO & NiCO","https://cdn.myanimelist.net/images/anime/4/79044l.jpg","39","","","Comedy","",""
"32947","Battery","https://cdn.myanimelist.net/images/anime/6/79158l.jpg","11","5.71","","Drama","Sports",""
"32948","Fune wo Amu","https://cdn.myanimelist.net/images/anime/5/81624l.jpg","11","7.61","","Award Winning","Drama","Romance"
"32949","Kuzu no Honkai","https://cdn.myanimelist.net/images/anime/5/83937l.jpg","12","7.09","","Drama","Romance",""
"32951","Rokudenashi Majutsu Koushi to Akashic Records","https://cdn.myanimelist.net/images/anime/8/85593l.jpg","12","7.11","","Action","Fantasy",""
"32953","Koi ni Naritai Aquarium","https://cdn.myanimelist.net/images/anime/3/79667l.jpg","1","7.42","","","",""
"33487","Masamune-kun no Revenge","https://cdn.myanimelist.net/images/anime/12/83709l.jpg","12","6.75","","Comedy","Romance",""
"33489","Little Witch Academia (TV)","https://cdn.myanimelist.net/images/anime/1520/147248l.jpg","25","7.81","","Adventure","Comedy","Fantasy"
"33490","Kaitou Joker 4th Season","https://cdn.myanimelist.net/images/anime/13/80551l.jpg","13","7.39","","Adventure","Comedy","Mystery"
"33502","Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?","https://cdn.myanimelist.net/images/anime/4/85260l.jpg","12","7.67","","Drama","Fantasy","Romance"
"33506","Ao no Exorcist: Kyoto Fujouou-hen","https://cdn.myanimelist.net/images/anime/5/85201l.jpg","12","7.34","","Action","Supernatural",""
"33512","Animegatari x Koukaku Kidoutai Collab Eizou","https://cdn.myanimelist.net/images/anime/9/80627l.jpg","1","5.26","","Comedy","Sci-Fi",""
"33522","Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuu Anzen","https://cdn.myanimelist.net/images/anime/13/80640l.jpg","6","6.38","","","",""
"33523","Boku wa Koko de Ikiteiku","https://cdn.myanimelist.net/images/anime/3/80645l.jpg","1","5.97","","","",""
"33526","Choco to Watashi","https://cdn.myanimelist.net/images/anime/8/80648l.jpg","1","5.9","","","",""
"33988","Demi-chan wa Kataritai","https://cdn.myanimelist.net/images/anime/8/83417l.jpg","12","7.52","","Comedy","Fantasy",""
"34003","Nameless","https://cdn.myanimelist.net/images/anime/3/88340l.jpg","2","6.26","","Romance","",""
"34012","Isekai Shokudou","https://cdn.myanimelist.net/images/anime/3/86666l.jpg","12","7.41","","Fantasy","Gourmet","Slice of Life"
"34013","Hagane Orchestra","https://cdn.myanimelist.net/images/anime/7/82323l.jpg","12","5.51","","Adventure","Comedy",""
"34019","Tsugumomo","https://cdn.myanimelist.net/images/anime/13/84461l.jpg","12","7.04","","Action","Comedy","Supernatural"
"34028","Idol Jihen","https://cdn.myanimelist.net/images/anime/1137/117403l.jpg","12","5.7","","","",""
"34034","Pokemon Sun & Moon","https://cdn.myanimelist.net/images/anime/11/84673l.jpg","146","6.96","","Action","Fantasy",""
"34607","Lostorage Conflated WIXOSS","https://cdn.myanimelist.net/images/anime/1558/90899l.jpg","12","7.09","","Suspense","",""
"34611","Answer (2016)","https://cdn.myanimelist.net/images/anime/12/83498l.jpg","1","7.25","","Drama","",""
"34612","Saiki Kusuo no Ψ-nan 2","https://cdn.myanimelist.net/images/anime/1961/91383l.jpg","24","8.41","","Comedy","",""
"34613","Garo: Honoo no Kokuin - Yurugaro","https://cdn.myanimelist.net/images/anime/4/83505l.jpg","23","5.52","","Comedy","Fantasy",""
"34618","Blend S","https://cdn.myanimelist.net/images/anime/6/88286l.jpg","12","7.24","","Comedy","",""
"34620","Kono Yo no Hate de Koi wo Utau Shoujo YU-NO","https://cdn.myanimelist.net/images/anime/1009/100450l.jpg","26","6.59","","Drama","Sci-Fi",""
"34636","Ballroom e Youkoso","https://cdn.myanimelist.net/images/anime/5/86739l.jpg","24","8.18","","Sports","",""
"35050","Eiga de Utaou! Mother Goose","https://cdn.myanimelist.net/images/anime/10/84581l.jpg","4","","","Fantasy","",""
"35062","Mahoutsukai no Yome","https://cdn.myanimelist.net/images/anime/3/88476l.jpg","24","8.05","","Drama","Fantasy","Romance"
"35067","Osomatsu-san 2nd Season","https://cdn.myanimelist.net/images/anime/13/88328l.jpg","25","7.62","","Comedy","",""
"35069","Sekai no Yami Zukan","https://cdn.myanimelist.net/images/anime/5/84611l.jpg","13","4.73","","Horror","Supernatural",""
"35073","Overlord II","https://cdn.myanimelist.net/images/anime/1212/113415l.jpg","13","7.75","","Action","Adventure","Fantasy"
"35503","Shoujo☆Kageki Revue Starlight","https://cdn.myanimelist.net/images/anime/1165/93552l.jpg","12","7.66","","Drama","",""
"35504","Velvet Underworld: Fragment Person","https://cdn.myanimelist.net/images/anime/7/85579l.jpg","12","6.28","","Action","",""
"35505","Velvet Underworld: Alternative","https://cdn.myanimelist.net/images/anime/6/85581l.jpg","1","5.68","","Action","",""
"35507","Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e","https://cdn.myanimelist.net/images/anime/5/86830l.jpg","12","7.85","","Drama","Suspense",""
"35508","Shampoo Ouji","https://cdn.myanimelist.net/images/anime/12/85586l.jpg","12","","","Adventure","Fantasy",""
"35511","Hoshi Akari no Concert: Seiza ga Kanaderu Yozora","https://cdn.myanimelist.net/images/anime/12/85603l.jpg","1","5.26","","","",""
"35514","Sigh","https://cdn.myanimelist.net/images/anime/5/85606l.jpg","1","4.72","","","",""
"35516","Dappys","https://cdn.myanimelist.net/images/anime/5/85616l.jpg","4","4.81","","Comedy","",""
"35517","Caribadix","https://cdn.myanimelist.net/images/anime/1626/90565l.jpg","46","","","Comedy","",""
"35525","Yume Hakonda Randoseru","https://cdn.myanimelist.net/images/anime/3/85633l.jpg","1","5.38","","Slice of Life","",""
"35526","Kizunakizu","https://cdn.myanimelist.net/images/anime/10/85634l.jpg","1","5.71","","Slice of Life","",""
"36066","The Sun Sank","https://cdn.myanimelist.net/images/anime/11/87186l.jpg","1","5.37","","","",""
"36067","Halfway","https://cdn.myanimelist.net/images/anime/9/87187l.jpg","1","5.79","","","",""
"36069","Echolocation","https://cdn.myanimelist.net/images/anime/2/87189l.jpg","1","5.57","","","",""
"36070","Hunger","https://cdn.myanimelist.net/images/anime/10/87190l.jpg","1","5.19","","","",""
"36071","Rabbit","https://cdn.myanimelist.net/images/anime/12/87192l.jpg","1","5.15","","","",""
"36072","Human Gift","https://cdn.myanimelist.net/images/anime/11/87193l.jpg","1","5.06","","","",""
"36073","Aiseki Mogol Girl","https://cdn.myanimelist.net/images/anime/5/87194l.jpg","12","5.87","","Comedy","",""
"36074","Endless Summer","https://cdn.myanimelist.net/images/anime/8/87195l.jpg","1","5.53","","","",""
"36078","Beat in Love","https://cdn.myanimelist.net/images/anime/3/87199l.jpg","1","5.35","","","",""
"36079","Parasol Life","https://cdn.myanimelist.net/images/anime/13/87200l.jpg","1","4.89","","","",""
"36080","Metamorphosis","https://cdn.myanimelist.net/images/anime/6/87201l.jpg","1","4.96","","","",""
"36081","Tengoku","https://cdn.myanimelist.net/images/anime/8/87203l.jpg","1","5.4","","","",""
"36082","Toshi Keikaku","https://cdn.myanimelist.net/images/anime/9/87204l.jpg","1","5.51","","","",""
"36084","Tonari no Tonari","https://cdn.myanimelist.net/images/anime/8/87206l.jpg","1","5.35","","","",""
"36085","Owakare","https://cdn.myanimelist.net/images/anime/5/87207l.jpg","1","5.04","","","",""
