mal_id,title,large_image_url,episodes,score,year,genre1,genre2,genre3
"59819","Bye Bye, Earth 2nd Season","https://cdn.myanimelist.net/images/anime/1538/147930l.jpg","10","6.3","2025","Action","Adventure","Fantasy"
"60009","Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Hodoite Shimau kara.","https://cdn.myanimelist.net/images/anime/1770/148195l.jpg","12","6.35","2025","Mystery","Supernatural",""
"59744","Maebashi Witches","https://cdn.myanimelist.net/images/anime/1907/148540l.jpg","12","6.15","2025","Drama","Fantasy",""
"60401","Uchuujin MuuMuu","https://cdn.myanimelist.net/images/anime/1979/148096l.jpg","","6.14","2025","Comedy","Sci-Fi",""
"53762","#Compass 2.0: Sentou Setsuri Kaiseki System","https://cdn.myanimelist.net/images/anime/1678/148543l.jpg","12","5.29","2025","Action","",""
"59322","Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu","https://cdn.myanimelist.net/images/anime/1059/147448l.jpg","","6.14","2025","Comedy","Fantasy",""
"60535","Everyday Host","https://cdn.myanimelist.net/images/anime/1634/146982l.jpg","","6.13","2025","Comedy","",""
"59078","Princession Orchestra","https://cdn.myanimelist.net/images/anime/1735/146986l.jpg","","6.59","2025","Action","Fantasy",""
"59199","Classic★Stars","https://cdn.myanimelist.net/images/anime/1564/148380l.jpg","13","5.44","2025","","",""
"55727","Miru: Watashi no Mirai","https://cdn.myanimelist.net/images/anime/1472/148029l.jpg","5","5.59","2025","Sci-Fi","",""
"60534","Koupen-chan","https://cdn.myanimelist.net/images/anime/1533/146981l.jpg","","6.56","2025","Slice of Life","",""
"55710","Hana-Doll*: Reinterpretation of Flowering","https://cdn.myanimelist.net/images/anime/1458/144655l.jpg","12","","2025","Mystery","Sci-Fi",""
"61410","Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita Mini Anime Gekijou","https://cdn.myanimelist.net/images/anime/1707/149093l.jpg","","5.78","2025","Comedy","Fantasy",""
"60446","Masuda Kousuke Gekijou: Gag Manga Biyori Go","https://cdn.myanimelist.net/images/anime/1957/146803l.jpg","","6.08","2025","Comedy","",""
